Customer ID,Age,Gender,Item Purchased,Purchase Amount (AUD),Review Rating,Payment Method,Previous Purchases,Flavour
1287,40,Male,Gatorade Sports Drink,3.8,4.9,Bank Transfer,44,Tropical
1288,24,Male,Gatorade Sports Drink,3.8,3.4,Venmo,20,Tropical
1289,66,Male,Gatorade Sports Drink,3.8,4.1,Venmo,34,Lemon-Lime
1290,35,Male,Gatorade Sports Drink,3.8,2.9,Debit Card,10,Lemon-Lime
1291,67,Male,Gatorade Powder,14.8,3.4,Cash,3,Orange
1292,69,Male,Gatorade Sports Drink,3.8,3.2,Venmo,23,Orange
1293,26,Male,Gatorade No Sugar,4.8,3.9,Debit Card,42,Orange
1294,23,Male,Gatorade Powder,14.8,4.1,Bank Transfer,30,Berry
1295,27,Male,Gatorade No Sugar,4.8,4.5,Credit Card,21,Lemon-Lime
1296,30,Male,Gatorade Powder,14.8,2.8,PayPal,50,Berry
1297,48,Male,Gatorade No Sugar,4.8,2.8,PayPal,16,Lemon-Lime
1298,44,Male,G Active-No Sugar,7.8,4.6,Debit Card,32,Orange
1299,29,Male,Gatorade No Sugar,4.8,3,Cash,14,Orange
1300,29,Male,Gatorade Sports Drink,3.8,3.6,Bank Transfer,42,Tropical
1301,67,Male,Gatorade No Sugar,4.8,4.5,Cash,47,Lemon-Lime
1302,42,Male,Gatorade Powder,14.8,5,Venmo,21,Grape
1303,23,Male,G Active-No Sugar,7.8,2.9,Bank Transfer,37,Blue Bolt
1304,34,Male,Gatorade Powder,14.8,3.1,Venmo,10,Lemon-Lime
1305,64,Male,G Active-No Sugar,7.8,4,Bank Transfer,18,Berry
1306,31,Male,Gatorade No Sugar,4.8,4.5,Venmo,2,Lemon-Lime
1307,54,Male,Gatorade Sports Drink,3.8,4.5,Cash,40,Blue Bolt
1308,23,Male,Gatorade Sports Drink,3.8,3.1,PayPal,43,Blue Bolt
1309,59,Male,Gatorade Sports Drink,3.8,4.4,Credit Card,14,Berry
1310,32,Male,Gatorade No Sugar,4.8,4.7,Bank Transfer,41,Berry
1311,43,Male,Gatorade Powder,14.8,3.1,Credit Card,38,Tropical
1312,32,Male,Gatorade No Sugar,4.8,4.2,Credit Card,12,Berry
1313,66,Male,Gatorade No Sugar,4.8,3,Venmo,19,Blue Bolt
1314,70,Male,G Active-No Sugar,7.8,2.6,Cash,23,Tropical
1315,42,Male,G Active-No Sugar,7.8,3.4,Venmo,49,Blue Bolt
1316,56,Male,G Active-No Sugar,7.8,4.2,PayPal,29,Lemon-Lime
1317,28,Male,Gatorade No Sugar,4.8,4.6,PayPal,14,Blue Bolt
1318,28,Male,G Active-No Sugar,7.8,2.8,Credit Card,19,Blue Bolt
1319,52,Male,Gatorade No Sugar,4.8,2.7,Venmo,19,Blue Bolt
1320,65,Male,Gatorade Sports Drink,3.8,4,Credit Card,48,Tropical
1321,56,Male,Gatorade Powder,14.8,3.1,PayPal,19,Tropical
1322,59,Male,G Active-No Sugar,7.8,3.7,Credit Card,45,Tropical
1323,23,Male,Gatorade Powder,14.8,4,Credit Card,17,Tropical
1324,58,Male,Gatorade Sports Drink,3.8,4.6,Cash,15,Tropical
1325,39,Male,Gatorade Sports Drink,3.8,3.8,Credit Card,11,Tropical
1326,28,Male,G Active-No Sugar,7.8,3.5,Venmo,1,Grape
1327,40,Male,Gatorade Sports Drink,3.8,4.6,Bank Transfer,17,Lemon-Lime
1328,52,Male,G Active-No Sugar,7.8,2.8,Credit Card,37,Lemon-Lime
1329,37,Male,Gatorade Powder,14.8,3.7,Debit Card,40,Grape
1330,70,Male,Gatorade No Sugar,4.8,3.3,PayPal,50,Blue Bolt
1331,30,Male,Gatorade Sports Drink,3.8,2.9,Credit Card,20,Lemon-Lime
1332,38,Male,G Active-No Sugar,7.8,3.2,Credit Card,8,Blue Bolt
1333,66,Male,Gatorade Sports Drink,3.8,4.3,Bank Transfer,16,Blue Bolt
1334,29,Male,Gatorade Sports Drink,3.8,2.7,Cash,9,Berry
1335,46,Male,G Active-No Sugar,7.8,4.2,Debit Card,12,Lemon-Lime
1336,56,Male,Gatorade No Sugar,4.8,4.8,Credit Card,26,Berry
1337,23,Male,Gatorade No Sugar,4.8,4.8,PayPal,44,Orange
1338,37,Male,Gatorade No Sugar,4.8,3.4,Venmo,19,Tropical
1339,56,Male,G Active-No Sugar,7.8,2.6,Bank Transfer,43,Tropical
1340,36,Male,Gatorade Powder,14.8,5,PayPal,5,Blue Bolt
1341,40,Male,Gatorade Powder,14.8,4.4,Credit Card,5,Grape
1342,26,Male,Gatorade Powder,14.8,2.9,Debit Card,31,Orange
1343,57,Male,Gatorade No Sugar,4.8,3.4,Cash,11,Lemon-Lime
1344,68,Male,G Active-No Sugar,7.8,3.4,Venmo,34,Berry
1345,56,Male,Gatorade Sports Drink,3.8,4.9,Credit Card,14,Tropical
1346,40,Male,Gatorade Powder,14.8,3.6,Credit Card,42,Blue Bolt
1347,44,Male,Gatorade Powder,14.8,3,Credit Card,15,Berry
1348,44,Male,Gatorade Powder,14.8,3.9,Venmo,47,Lemon-Lime
1349,19,Male,Gatorade Powder,14.8,3.2,PayPal,23,Grape
1350,21,Male,Gatorade No Sugar,4.8,3.2,Bank Transfer,23,Lemon-Lime
1351,31,Male,Gatorade Sports Drink,3.8,4.3,Cash,1,Orange
1352,30,Male,Gatorade Powder,14.8,2.8,Credit Card,28,Tropical
1353,65,Male,G Active-No Sugar,7.8,4.5,Bank Transfer,37,Orange
1354,39,Male,Gatorade Powder,14.8,4.1,Bank Transfer,4,Blue Bolt
1355,64,Male,Gatorade No Sugar,4.8,3.6,Debit Card,21,Orange
1356,59,Male,Gatorade No Sugar,4.8,3,Venmo,50,Blue Bolt
1357,49,Male,Gatorade No Sugar,4.8,4,Debit Card,34,Orange
1358,24,Male,Gatorade Powder,14.8,3.5,Venmo,20,Grape
1359,19,Male,Gatorade Powder,14.8,2.5,Debit Card,25,Grape
1360,27,Male,Gatorade Powder,14.8,4.3,Debit Card,26,Orange
1361,56,Male,G Active-No Sugar,7.8,2.8,Bank Transfer,4,Grape
1362,49,Male,G Active-No Sugar,7.8,3.7,Cash,39,Tropical
1363,41,Male,Gatorade Sports Drink,3.8,4.3,Cash,29,Grape
1364,36,Male,Gatorade No Sugar,4.8,4,Bank Transfer,47,Berry
1365,68,Male,Gatorade Sports Drink,3.8,4.7,Cash,5,Berry
1366,28,Male,Gatorade Powder,14.8,4.5,PayPal,18,Blue Bolt
1367,45,Male,Gatorade No Sugar,4.8,3.1,Debit Card,10,Tropical
1368,60,Male,Gatorade Sports Drink,3.8,3.8,Venmo,25,Orange
1369,21,Male,Gatorade Powder,14.8,4.9,Venmo,2,Blue Bolt
1370,32,Male,Gatorade No Sugar,4.8,3.2,Cash,48,Lemon-Lime
1371,27,Male,G Active-No Sugar,7.8,2.9,PayPal,41,Grape
1372,40,Male,Gatorade Powder,14.8,2.8,PayPal,42,Grape
1373,64,Male,Gatorade Sports Drink,3.8,4,Credit Card,44,Lemon-Lime
1374,18,Male,Gatorade Sports Drink,3.8,2.6,Credit Card,6,Lemon-Lime
1375,22,Male,Gatorade Powder,14.8,2.7,Debit Card,5,Orange
1376,42,Male,Gatorade Sports Drink,3.8,4.1,Venmo,8,Berry
1377,57,Male,G Active-No Sugar,7.8,5,Cash,24,Tropical
1378,33,Male,Gatorade No Sugar,4.8,3,Credit Card,42,Grape
1379,37,Male,Gatorade No Sugar,4.8,3.6,PayPal,24,Tropical
1380,21,Male,G Active-No Sugar,7.8,2.8,Venmo,38,Blue Bolt
1381,51,Male,G Active-No Sugar,7.8,4.6,Bank Transfer,41,Lemon-Lime
1382,30,Male,G Active-No Sugar,7.8,2.9,Cash,48,Blue Bolt
1383,68,Male,Gatorade Sports Drink,3.8,4.8,Venmo,16,Lemon-Lime
1384,36,Male,Gatorade No Sugar,4.8,3.3,Bank Transfer,4,Tropical
1385,46,Male,Gatorade Sports Drink,3.8,4.6,Cash,8,Tropical
1386,41,Male,Gatorade Sports Drink,3.8,2.6,Debit Card,1,Grape
1387,68,Male,Gatorade No Sugar,4.8,4,Bank Transfer,4,Berry
1388,21,Male,Gatorade Sports Drink,3.8,3.8,Credit Card,20,Lemon-Lime
1389,62,Male,Gatorade Sports Drink,3.8,3.9,Cash,40,Tropical
1390,59,Male,G Active-No Sugar,7.8,2.6,Debit Card,8,Orange
1391,25,Male,Gatorade Powder,14.8,4.3,Venmo,42,Blue Bolt
1392,53,Male,G Active-No Sugar,7.8,3.6,Bank Transfer,38,Lemon-Lime
1393,31,Male,Gatorade No Sugar,4.8,4.2,Debit Card,34,Berry
1394,46,Male,Gatorade Sports Drink,3.8,3.9,Bank Transfer,14,Lemon-Lime
1395,26,Male,Gatorade No Sugar,4.8,4.7,PayPal,39,Berry
1396,47,Male,Gatorade Powder,14.8,2.8,Cash,40,Grape
1397,37,Male,Gatorade No Sugar,4.8,3,Cash,49,Orange
1398,55,Male,Gatorade Powder,14.8,4.7,Cash,33,Lemon-Lime
1399,30,Male,Gatorade No Sugar,4.8,2.5,Bank Transfer,25,Lemon-Lime
1400,19,Male,G Active-No Sugar,7.8,3.1,Bank Transfer,48,Orange
1401,36,Male,Gatorade Sports Drink,3.8,3.6,Venmo,22,Orange
1402,23,Male,G Active-No Sugar,7.8,3.5,Cash,1,Blue Bolt
1403,62,Male,Gatorade Powder,14.8,3.1,Bank Transfer,47,Tropical
1404,26,Male,Gatorade No Sugar,4.8,3.6,Bank Transfer,20,Tropical
1405,36,Male,Gatorade Sports Drink,3.8,3.5,Venmo,10,Blue Bolt
1406,33,Male,Gatorade Powder,14.8,2.7,Cash,39,Orange
1407,32,Male,Gatorade No Sugar,4.8,3.6,Venmo,15,Blue Bolt
1408,56,Male,G Active-No Sugar,7.8,4.5,Cash,11,Grape
1409,58,Male,Gatorade No Sugar,4.8,4.1,Debit Card,38,Tropical
1410,34,Male,G Active-No Sugar,7.8,4.2,Credit Card,41,Orange
1411,61,Male,G Active-No Sugar,7.8,4,Venmo,18,Tropical
1412,48,Male,G Active-No Sugar,7.8,2.8,PayPal,13,Grape
1413,25,Male,Gatorade Sports Drink,3.8,2.6,Debit Card,43,Lemon-Lime
1414,51,Male,G Active-No Sugar,7.8,2.7,Venmo,12,Lemon-Lime
1415,29,Male,G Active-No Sugar,7.8,4.5,Debit Card,3,Orange
1416,54,Male,Gatorade Powder,14.8,3.7,Bank Transfer,12,Berry
1417,48,Male,Gatorade No Sugar,4.8,3.4,PayPal,46,Lemon-Lime
1418,62,Male,G Active-No Sugar,7.8,4.6,Cash,21,Blue Bolt
1419,18,Male,G Active-No Sugar,7.8,4.1,Bank Transfer,23,Tropical
1420,43,Male,Gatorade Powder,14.8,2.6,Debit Card,4,Tropical
1421,22,Male,Gatorade No Sugar,4.8,4.6,Cash,45,Berry
1422,68,Male,G Active-No Sugar,7.8,3,Credit Card,24,Orange
1423,44,Male,Gatorade Sports Drink,3.8,3.4,PayPal,3,Tropical
1424,51,Male,Gatorade No Sugar,4.8,3.5,PayPal,12,Lemon-Lime
1425,66,Male,G Active-No Sugar,7.8,3.5,Cash,34,Tropical
1426,59,Male,Gatorade Powder,14.8,3.7,Debit Card,39,Blue Bolt
1427,60,Male,Gatorade No Sugar,4.8,4.8,Credit Card,35,Blue Bolt
1428,31,Male,G Active-No Sugar,7.8,4.9,PayPal,8,Blue Bolt
1429,20,Male,Gatorade Sports Drink,3.8,4.9,Debit Card,42,Berry
1430,24,Male,Gatorade Sports Drink,3.8,4.7,Venmo,6,Berry
1431,48,Male,Gatorade Powder,14.8,4.9,PayPal,3,Lemon-Lime
1432,39,Male,G Active-No Sugar,7.8,2.9,Bank Transfer,29,Blue Bolt
1433,34,Male,Gatorade Powder,14.8,4.4,Cash,32,Orange
1434,70,Male,Gatorade No Sugar,4.8,3.2,Venmo,45,Grape
1435,59,Male,Gatorade No Sugar,4.8,4.6,PayPal,21,Orange
1436,45,Male,Gatorade Powder,14.8,4,Debit Card,41,Tropical
1437,35,Male,Gatorade Sports Drink,3.8,3.7,Venmo,23,Blue Bolt
1438,69,Male,Gatorade No Sugar,4.8,4.2,Debit Card,14,Orange
1439,58,Male,Gatorade Powder,14.8,2.9,Cash,24,Berry
1440,25,Male,Gatorade Sports Drink,3.8,4.8,Credit Card,25,Blue Bolt
1441,27,Male,Gatorade Sports Drink,3.8,4.4,Bank Transfer,13,Blue Bolt
1442,34,Male,G Active-No Sugar,7.8,3.4,Debit Card,3,Blue Bolt
1443,53,Male,G Active-No Sugar,7.8,2.8,Cash,42,Grape
1444,58,Male,Gatorade No Sugar,4.8,4.2,PayPal,2,Orange
1445,32,Male,Gatorade Powder,14.8,3.8,Venmo,26,Grape
1446,64,Male,Gatorade No Sugar,4.8,3.1,Venmo,24,Grape
1447,63,Male,Gatorade No Sugar,4.8,3.2,Debit Card,6,Berry
1448,23,Male,G Active-No Sugar,7.8,3,Credit Card,25,Orange
1449,64,Male,Gatorade No Sugar,4.8,3.6,Bank Transfer,11,Orange
1450,18,Male,Gatorade Powder,14.8,2.5,Debit Card,20,Grape
1451,25,Male,Gatorade Powder,14.8,3.4,PayPal,25,Blue Bolt
1452,54,Male,Gatorade Powder,14.8,2.5,Venmo,35,Grape
1453,60,Male,Gatorade No Sugar,4.8,4.7,Venmo,11,Berry
1454,36,Male,Gatorade Sports Drink,3.8,3.2,PayPal,41,Tropical
1455,66,Male,Gatorade Sports Drink,3.8,2.9,Bank Transfer,17,Tropical
1456,60,Male,G Active-No Sugar,7.8,4.9,Debit Card,1,Grape
1457,59,Male,Gatorade No Sugar,4.8,2.7,Venmo,30,Tropical
1458,58,Male,G Active-No Sugar,7.8,4.7,Bank Transfer,47,Orange
1459,35,Male,Gatorade Sports Drink,3.8,2.9,Debit Card,34,Blue Bolt
1460,20,Male,Gatorade Powder,14.8,4.8,PayPal,18,Tropical
1461,70,Male,G Active-No Sugar,7.8,4.6,Venmo,33,Orange
1462,54,Male,G Active-No Sugar,7.8,5,PayPal,42,Grape
1463,38,Male,Gatorade No Sugar,4.8,4.8,Venmo,2,Blue Bolt
1464,54,Male,Gatorade Sports Drink,3.8,4.9,Credit Card,1,Tropical
1465,33,Male,Gatorade Powder,14.8,4.6,Bank Transfer,23,Lemon-Lime
1466,46,Male,Gatorade Powder,14.8,3.9,Bank Transfer,42,Lemon-Lime
1467,58,Male,G Active-No Sugar,7.8,4.5,PayPal,3,Tropical
1468,30,Male,Gatorade No Sugar,4.8,4.7,Credit Card,16,Tropical
1469,42,Male,Gatorade Powder,14.8,3.9,Bank Transfer,46,Grape
1470,28,Male,Gatorade Powder,14.8,4.4,Debit Card,31,Blue Bolt
1471,43,Male,Gatorade Sports Drink,3.8,3.9,Venmo,15,Orange
1472,31,Male,G Active-No Sugar,7.8,2.8,PayPal,48,Tropical
1473,39,Male,Gatorade Powder,14.8,3.5,Bank Transfer,11,Grape
1474,69,Male,G Active-No Sugar,7.8,4.3,Cash,20,Orange
1475,31,Male,Gatorade Sports Drink,3.8,3.9,Bank Transfer,6,Lemon-Lime
1476,44,Male,Gatorade No Sugar,4.8,4,Bank Transfer,24,Lemon-Lime
1477,39,Male,G Active-No Sugar,7.8,4.1,Credit Card,18,Blue Bolt
1478,24,Male,Gatorade No Sugar,4.8,4.3,Credit Card,1,Orange
1479,28,Male,Gatorade Sports Drink,3.8,4.2,PayPal,13,Orange
1480,48,Male,Gatorade Powder,14.8,4,Debit Card,2,Lemon-Lime
1481,39,Male,Gatorade Sports Drink,3.8,3.6,Cash,26,Blue Bolt
1482,64,Male,G Active-No Sugar,7.8,3.3,Credit Card,31,Lemon-Lime
1483,28,Male,G Active-No Sugar,7.8,4.1,Venmo,43,Orange
1484,39,Male,G Active-No Sugar,7.8,4.7,PayPal,12,Blue Bolt
1485,49,Male,Gatorade No Sugar,4.8,4.4,Cash,22,Lemon-Lime
1486,22,Male,Gatorade Powder,14.8,3.4,Bank Transfer,3,Blue Bolt
1487,25,Male,Gatorade No Sugar,4.8,5,Cash,23,Grape
1488,40,Male,Gatorade Powder,14.8,4.6,Credit Card,26,Berry
1489,23,Male,Gatorade Sports Drink,3.8,4,Venmo,37,Orange
1490,24,Male,Gatorade Powder,14.8,4.1,PayPal,42,Orange
1491,66,Male,Gatorade No Sugar,4.8,4.9,Venmo,15,Grape
1492,27,Male,G Active-No Sugar,7.8,2.7,Venmo,10,Blue Bolt
1493,62,Male,G Active-No Sugar,7.8,4.5,Venmo,3,Grape
1494,70,Male,Gatorade Powder,14.8,2.7,Venmo,44,Orange
1495,43,Male,Gatorade Powder,14.8,3,Bank Transfer,23,Blue Bolt
1496,45,Male,G Active-No Sugar,7.8,4.5,PayPal,6,Orange
1497,63,Male,G Active-No Sugar,7.8,5,Credit Card,9,Lemon-Lime
1498,69,Male,Gatorade Powder,14.8,3.8,Debit Card,16,Lemon-Lime
1499,59,Male,G Active-No Sugar,7.8,3.1,PayPal,46,Orange
1500,19,Male,Gatorade Powder,14.8,3.4,Cash,24,Grape
1501,63,Male,G Active-No Sugar,7.8,4.8,Venmo,22,Grape
1502,37,Male,Gatorade No Sugar,4.8,2.7,Bank Transfer,13,Blue Bolt
1503,37,Male,Gatorade Sports Drink,3.8,3.2,PayPal,20,Tropical
1504,50,Male,G Active-No Sugar,7.8,3.9,Cash,46,Orange
1505,60,Male,G Active-No Sugar,7.8,4.2,Cash,10,Tropical
1506,46,Male,Gatorade Sports Drink,3.8,3,PayPal,39,Orange
1507,35,Male,Gatorade No Sugar,4.8,3,Venmo,44,Tropical
1508,66,Male,Gatorade No Sugar,4.8,3.7,Bank Transfer,7,Orange
1509,35,Male,Gatorade Powder,14.8,4.4,Credit Card,3,Blue Bolt
1510,20,Male,G Active-No Sugar,7.8,4.6,Credit Card,44,Tropical
1511,55,Male,Gatorade Sports Drink,3.8,3,Credit Card,31,Tropical
1512,34,Male,Gatorade Sports Drink,3.8,3.6,Credit Card,48,Orange
1513,60,Male,Gatorade No Sugar,4.8,3.9,Debit Card,18,Grape
1514,22,Male,Gatorade Sports Drink,3.8,4.1,PayPal,27,Berry
1515,26,Male,Gatorade No Sugar,4.8,3.9,Venmo,1,Orange
1516,39,Male,Gatorade Sports Drink,3.8,3.9,Debit Card,34,Lemon-Lime
1517,20,Male,Gatorade No Sugar,4.8,4.5,Bank Transfer,5,Orange
1518,57,Male,Gatorade Powder,14.8,3.4,PayPal,12,Blue Bolt
1519,68,Male,Gatorade Sports Drink,3.8,4.1,Cash,14,Orange
1520,50,Male,G Active-No Sugar,7.8,4.9,Venmo,40,Tropical
1521,21,Male,G Active-No Sugar,7.8,4.4,Venmo,39,Orange
1522,29,Male,G Active-No Sugar,7.8,2.7,Credit Card,50,Orange
1523,38,Male,G Active-No Sugar,7.8,4.8,Venmo,5,Tropical
1524,54,Male,Gatorade No Sugar,4.8,3.3,Venmo,35,Berry
1525,22,Male,Gatorade No Sugar,4.8,4.4,Debit Card,6,Lemon-Lime
1526,29,Male,Gatorade No Sugar,4.8,4.6,Debit Card,22,Lemon-Lime
1527,41,Male,Gatorade Powder,14.8,3.1,PayPal,27,Grape
1528,26,Male,Gatorade No Sugar,4.8,4.5,Bank Transfer,33,Blue Bolt
1529,69,Male,Gatorade Sports Drink,3.8,4,Credit Card,47,Orange
1530,20,Male,Gatorade Sports Drink,3.8,3.1,Venmo,48,Berry
1531,59,Male,Gatorade Powder,14.8,3.9,Venmo,22,Grape
1532,63,Male,Gatorade No Sugar,4.8,4.5,Cash,8,Grape
1533,68,Male,Gatorade Sports Drink,3.8,4.4,PayPal,5,Blue Bolt
1534,50,Male,Gatorade Sports Drink,3.8,3.6,Bank Transfer,16,Orange
1535,55,Male,Gatorade Sports Drink,3.8,3.4,Venmo,26,Lemon-Lime
1536,36,Male,Gatorade Sports Drink,3.8,4,PayPal,8,Lemon-Lime
1537,18,Male,Gatorade Powder,14.8,2.6,Cash,17,Berry
1538,68,Male,G Active-No Sugar,7.8,3.2,Bank Transfer,50,Tropical
1539,56,Male,G Active-No Sugar,7.8,3.2,Bank Transfer,22,Grape
1540,32,Male,Gatorade Powder,14.8,5,Credit Card,19,Blue Bolt
1541,28,Male,Gatorade No Sugar,4.8,2.9,Debit Card,14,Tropical
1542,24,Male,G Active-No Sugar,7.8,2.9,Cash,35,Orange
1543,59,Male,Gatorade No Sugar,4.8,3.5,Venmo,43,Berry
1544,56,Male,Gatorade Sports Drink,3.8,4,Bank Transfer,24,Tropical
1545,30,Male,Gatorade Powder,14.8,3.9,PayPal,17,Grape
1546,48,Male,G Active-No Sugar,7.8,4.9,Cash,49,Orange
1547,60,Male,Gatorade Powder,14.8,3.8,Credit Card,17,Grape
1548,46,Male,Gatorade Powder,14.8,3.5,PayPal,40,Berry
1549,69,Male,Gatorade Powder,14.8,3.7,PayPal,43,Orange
1550,19,Male,G Active-No Sugar,7.8,2.9,Cash,19,Tropical
1551,66,Male,Gatorade Sports Drink,3.8,2.8,Debit Card,40,Orange
1552,64,Male,Gatorade Sports Drink,3.8,3.7,Debit Card,13,Lemon-Lime
1553,54,Male,Gatorade Sports Drink,3.8,3,Debit Card,20,Grape
1554,27,Male,Gatorade Sports Drink,3.8,4.8,PayPal,21,Blue Bolt
1555,64,Male,G Active-No Sugar,7.8,2.7,Credit Card,18,Lemon-Lime
1556,43,Male,G Active-No Sugar,7.8,4.5,Bank Transfer,44,Grape
1557,43,Male,G Active-No Sugar,7.8,2.7,Venmo,26,Grape
1558,27,Male,Gatorade Sports Drink,3.8,3.5,PayPal,34,Grape
1559,35,Male,Gatorade Sports Drink,3.8,3.5,Credit Card,24,Berry
1560,43,Male,Gatorade Powder,14.8,4.5,Venmo,23,Tropical
1561,57,Male,Gatorade Powder,14.8,3.8,Venmo,3,Berry
1562,50,Male,G Active-No Sugar,7.8,3.8,Credit Card,2,Berry
1563,37,Male,G Active-No Sugar,7.8,3.2,Credit Card,23,Blue Bolt
1564,68,Male,Gatorade No Sugar,4.8,4.3,Credit Card,8,Tropical
1565,22,Male,Gatorade Powder,14.8,4.5,Cash,30,Blue Bolt
1566,58,Male,Gatorade Sports Drink,3.8,4.2,Venmo,48,Lemon-Lime
1567,48,Male,Gatorade Powder,14.8,3,Credit Card,21,Berry
1568,30,Male,G Active-No Sugar,7.8,4.1,Venmo,9,Orange
1569,51,Male,Gatorade No Sugar,4.8,4.6,Venmo,8,Berry
1570,20,Male,G Active-No Sugar,7.8,2.9,PayPal,29,Orange
1571,30,Male,Gatorade Sports Drink,3.8,4.8,Debit Card,3,Lemon-Lime
1572,28,Male,G Active-No Sugar,7.8,4.5,Cash,11,Berry
1573,37,Male,Gatorade Powder,14.8,3.4,Venmo,16,Blue Bolt
1574,36,Male,Gatorade Sports Drink,3.8,4.3,Debit Card,25,Orange
1575,18,Male,Gatorade No Sugar,4.8,4.2,Bank Transfer,32,Berry
1576,52,Male,G Active-No Sugar,7.8,3.6,Cash,28,Lemon-Lime
1577,56,Male,Gatorade Powder,14.8,3.7,PayPal,36,Berry
1578,68,Male,G Active-No Sugar,7.8,4,Debit Card,7,Blue Bolt
1579,62,Male,Gatorade Powder,14.8,4.9,Debit Card,2,Grape
1580,35,Male,Gatorade Powder,14.8,3.1,Cash,6,Grape
1581,65,Male,Gatorade Sports Drink,3.8,3.7,Credit Card,30,Berry
1582,69,Male,Gatorade No Sugar,4.8,4.2,PayPal,46,Orange
1583,28,Male,Gatorade Powder,14.8,2.5,Cash,39,Grape
1584,37,Male,Gatorade Sports Drink,3.8,4.3,Cash,8,Lemon-Lime
1585,41,Male,Gatorade Sports Drink,3.8,3.1,Venmo,46,Tropical
1586,37,Male,G Active-No Sugar,7.8,3,Cash,40,Berry
1587,25,Male,Gatorade Powder,14.8,4,Debit Card,21,Blue Bolt
1588,41,Male,Gatorade No Sugar,4.8,3.5,Venmo,33,Orange
1589,48,Male,G Active-No Sugar,7.8,3.2,Cash,3,Blue Bolt
1590,42,Male,Gatorade Powder,14.8,2.7,Venmo,48,Grape
1591,54,Male,Gatorade Sports Drink,3.8,3,Cash,8,Tropical
1592,18,Male,Gatorade No Sugar,4.8,2.9,Bank Transfer,24,Tropical
1593,56,Male,G Active-No Sugar,7.8,3.3,Credit Card,10,Orange
1594,61,Male,G Active-No Sugar,7.8,4.9,PayPal,25,Blue Bolt
1595,40,Male,Gatorade Powder,14.8,3.7,Bank Transfer,3,Orange
1596,34,Male,Gatorade Powder,14.8,3.5,Cash,45,Berry
1597,42,Male,G Active-No Sugar,7.8,4.7,Bank Transfer,15,Lemon-Lime
1598,43,Male,G Active-No Sugar,7.8,2.6,Debit Card,34,Tropical
1599,47,Male,Gatorade No Sugar,4.8,4.1,Credit Card,21,Berry
1600,48,Male,Gatorade Powder,14.8,2.8,Venmo,22,Blue Bolt
1601,20,Male,Gatorade Sports Drink,3.8,4.7,PayPal,24,Lemon-Lime
1602,65,Male,Gatorade Sports Drink,3.8,2.9,Venmo,33,Orange
1603,54,Male,Gatorade Sports Drink,3.8,2.8,Credit Card,13,Tropical
1604,23,Male,Gatorade Sports Drink,3.8,4.3,Debit Card,17,Orange
1605,18,Male,Gatorade Sports Drink,3.8,4.8,Venmo,25,Lemon-Lime
1606,70,Male,Gatorade Sports Drink,3.8,3.4,Bank Transfer,15,Orange
1607,55,Male,Gatorade Sports Drink,3.8,4.3,Debit Card,4,Blue Bolt
1608,49,Male,Gatorade No Sugar,4.8,2.7,Venmo,43,Lemon-Lime
1609,26,Male,Gatorade Sports Drink,3.8,4.6,Cash,12,Blue Bolt
1610,33,Male,G Active-No Sugar,7.8,4.1,Credit Card,3,Grape
1611,20,Male,Gatorade No Sugar,4.8,3.4,Credit Card,1,Tropical
1612,41,Male,G Active-No Sugar,7.8,4.5,PayPal,6,Lemon-Lime
1613,18,Male,Gatorade Sports Drink,3.8,4.4,Bank Transfer,26,Orange
1614,26,Male,Gatorade No Sugar,4.8,4,Credit Card,6,Orange
1615,30,Male,Gatorade Powder,14.8,3.4,Cash,22,Grape
1616,64,Male,Gatorade Sports Drink,3.8,3.2,PayPal,45,Lemon-Lime
1617,26,Male,Gatorade Powder,14.8,3.4,Bank Transfer,50,Lemon-Lime
1618,43,Male,Gatorade Powder,14.8,4.3,PayPal,50,Berry
1619,63,Male,Gatorade Sports Drink,3.8,5,Venmo,39,Orange
1620,57,Male,Gatorade Sports Drink,3.8,3.5,Cash,50,Lemon-Lime
1621,25,Male,G Active-No Sugar,7.8,3.1,Bank Transfer,27,Lemon-Lime
1622,68,Male,Gatorade No Sugar,4.8,3.9,Venmo,38,Lemon-Lime
1623,31,Male,Gatorade Sports Drink,3.8,4,PayPal,37,Tropical
1624,64,Male,G Active-No Sugar,7.8,3.5,Venmo,50,Lemon-Lime
1625,38,Male,Gatorade No Sugar,4.8,3.6,Venmo,40,Tropical
1626,34,Male,G Active-No Sugar,7.8,3,PayPal,3,Lemon-Lime
1627,32,Male,Gatorade Powder,14.8,2.6,Bank Transfer,45,Lemon-Lime
1628,69,Male,Gatorade No Sugar,4.8,2.9,Venmo,8,Blue Bolt
1629,45,Male,Gatorade No Sugar,4.8,3.1,PayPal,7,Berry
1630,35,Male,Gatorade Powder,14.8,3.3,Credit Card,13,Blue Bolt
1631,63,Male,G Active-No Sugar,7.8,2.9,Debit Card,29,Lemon-Lime
1632,65,Male,Gatorade Powder,14.8,3.9,PayPal,7,Grape
1633,35,Male,G Active-No Sugar,7.8,4.7,PayPal,50,Grape
1634,54,Male,G Active-No Sugar,7.8,4.4,Bank Transfer,33,Orange
1635,28,Male,Gatorade Sports Drink,3.8,3.6,Debit Card,30,Berry
1636,68,Male,G Active-No Sugar,7.8,3.2,Cash,40,Tropical
1637,58,Male,Gatorade Sports Drink,3.8,4,Credit Card,49,Berry
